YID,label
8ElKNlwqCHY,Tender
GAoGADilmV8,Scary
fc3DeC1YuR0,Happy
M287zBOXcDU,Tender
JTsv_512Oy4,Scary
48OxajJ9jN4,Tender
B7-k9VJ3d3A,Tender
laZgYCZRgdQ,Sad
JRWhsaL5hqk,Tender
Ooq1g5Cy2hs,Tender
SK5On4mDCGU,Happy
bt8iHoIf2mo,Sad
rcRCg1PTbWw,Tender
N2f_4mM016Y,Angry
vuYuMOxxgIA,Scary
TUfK787OAXc,Sad
UsNYquj-StQ,Sad
0hqiPJTVmwk,Tender
BYXfyvGuOqQ,Sad
n1_lLONyWDk,Sad
zAxphUAAsTg,Tender
4gMPQDZOQJ0,Tender
x3-vSrEAVNk,Angry
8Q5APe1-3H0,Tender
YiP2JASCObY,Tender
7rE1fvZJ-HI,Angry
5Nb4A3dJJu0,Funny
TGfVk-3HG3s,Funny
9zvku0z0m70,Tender
X72--RS-V3o,Scary
eErFrKdU0vQ,Tender
1YbTjkaZV7U,Happy
ABnW16o4o0M,Tender
CCsBnN1Tyhg,Happy
j4uIWW75rW0,Funny
hIaO7vLXzcc,Angry
sfxsrFMiH4w,Angry
BcoSXUTxzzY,Funny
NXi8axiDaGM,Tender
YqmjeUOgzbI,Sad
GxZLMI_uKJM,Funny
Rjh2IZ4Yvwg,Scary
ykAYdZZgLOA,Funny
eo21tZSAmSg,Scary
sHZkwD_-GNs,Scary
02Fdq2tyIWI,Happy
tgzY67MQd3Y,Tender
rE7S4nLrThs,Scary
VUHizby6u-I,Tender
7dliLS3re3c,Sad
qx5LoyXg95A,Happy
kzc7FWYugbo,Happy
QwKN4ZS-KEM,Sad
0rmhj_W--_Y,Happy
Zt7I7JDVF84,Sad
9_GsAnuu3Qk,Angry
QZP_2hPaNqg,Angry
1Yccya2XUu0,Tender
kw5fKG9Hk50,Tender
QsIuqImI9QU,Sad
Y4kLDlMLEl4,Tender
h1TZmCUqzFo,Sad
SOM7f6s37no,Scary
9AGt2_DX3bc,Funny
4eZsHCzOgkQ,Happy
tTCdbncDby0,Angry
HqS0z9TELmQ,Sad
JZe1-CmMtmQ,Happy
weEba4sR22M,Scary
bpbAe7QVwgw,Funny
jqtG-Sqtl0k,Scary
YdiG3v8sAQE,Scary
7T7OYqG4mZM,Funny
U6xOVNXr9Iw,Happy
rgWuDKF7pWA,Angry
XGsNxO1tlJg,Sad
XF00B6dJWJI,Angry
20QNAAaz7Sg,Tender
ZwQaGIyjfwg,Sad
U0gYoGMf3Ps,Scary
8LeYBeSfWFM,Funny
4QUzDUZELYs,Tender
K5IH0XyVFwM,Sad
1pYyhyXyirA,Scary
fdLqzTm57zA,Sad
NONrUyNwXDY,Sad
15n9N1ynPVA,Sad
oCmjyGCfEAE,Scary
--lNhjdnZTk,Scary
1TGbS-HttPU,Tender
DngCZ5f1xSI,Tender
dTzgKibT1bQ,Tender
rWqatSeI408,Tender
U-nGfFltvO4,Funny
EXwbs7sDP-I,Tender
Sd8DzguxOYs,Angry
g9_NKlIAEn0,Funny
rUaelT-sjD8,Sad
yYXXsNiwdOk,Scary
qZQjJxMSOUU,Scary
OJisfs59J2s,Sad
ZBblX9zcCos,Scary
PoJDYxzz_5c,Angry
wNlYA9UxNOo,Tender
2hFG-K8FUlA,Scary
v08_nvJihfs,Tender
byCWFIR7FAw,Tender
0bV3_9--5PM,Funny
BrYQGK7JyBE,Angry
6A8dRW5-x2A,Tender
PvthKsWBhgk,Sad
b7KfZK0q8Sw,Scary
0WmHby5gfSo,Funny
uF1OQPUFzNw,Scary
N-mNJanD9oE,Scary
89oSHESLSTU,Happy
gCik4eS86p0,Tender
0X17eSTRvds,Happy
oLYX8PdmjSg,Tender
W-3V83pYQXU,Funny
ogj_P4-KKD8,Scary
O3jt_2WnyJU,Tender
8hiupwmBaik,Scary
2-r5744yNZQ,Happy
DdVb5ked5HA,Angry
vszWeBYoTIs,Sad
ASIAJ35V18Q,Tender
1blSbM7EF5U,Sad
mKfJUqvwcHw,Tender
39ZCizgXB2w,Tender
4wYVpwTMWsk,Funny
LZcuvsFHvUM,Tender
phYdjcCT-Dk,Funny
XXLatbzK51Q,Scary
-KCgWW42d0Q,Tender
uyjGUcduRP4,Funny
fmHbWq-7-iQ,Angry
1dOq5SUGhKY,Tender
Dk7ziLlNfeM,Angry
SwC3bPcgE3k,Happy
M2GXs4mMy_k,Sad
-aPswKzEZAQ,Tender
e-IS92fNrWk,Tender
f7OlEL2TeBo,Angry
sO7DJBbTsoo,Tender
FsWTvIMwDpg,Funny
-GiO2nKAsEQ,Sad
Mar0bYf1RPw,Scary
-ZkXvLSnLCQ,Scary
aCODELsMjGA,Angry
72tlfW43k50,Tender
ZDCWSFxTXEE,Funny
bSKT0D-njk8,Tender
MHjoB54C59o,Tender
PjS495GS3do,Angry
uZcWaDnMxoI,Tender
z63ZQVQqAnY,Scary
tgxSSdOnHjU,Tender
1A_B63UjBnY,Sad
EROb4yru1BY,Sad
sz35dHNozi4,Sad
CaHJkoWCEPk,Funny
XtwIP7K6pLw,Sad
5FOA-NJKRmQ,Tender
nnTtVCpfxag,Tender
r9Awf8N03Xw,Scary
KkDhg9FaMMs,Tender
-qQy_sxV1Ls,Tender
LKW17F6jvUM,Tender
ldwyaxx8xFk,Funny
0eFMmMAvCwc,Tender
mzav_Wtzi1s,Sad
Y3fg28Nppts,Tender
Wdl3-LyefA4,Tender
9TMq9pZOzZE,Scary
jDoJlpXNyT4,Angry
nz467qNpMZ4,Happy
AUFZUtkJTC8,Sad
e1X6I6FEyaY,Tender
7Dyu4LLMn9Y,Scary
gtt45EnWY_I,Angry
VhiRVOr65tY,Tender
3sWH1LCcWlI,Tender
zD3UJPbIMYw,Scary
TTlrm45TJvU,Tender
Vx_vqfpRdUU,Sad
zrb19Xv0Nh0,Tender
27Ze71kya_4,Funny
PwmYpTae_GQ,Scary
36gVMvgzYXo,Tender
warSmmyyevU,Funny
eGRrl0xfxEk,Scary
tMmkNalhknQ,Sad
tghfe5URts0,Tender
9OPbewA_yk4,Angry
UjUoTgPV0lo,Tender
mk36eWEtQQk,Angry
1OzsQk7nBOM,Happy
5y_bpI3A8Dc,Angry
8jAvAVJZUs4,Tender
JRzeh876mW8,Angry
rQIsPXX9PP8,Sad
JXh9SFjItZo,Sad
d3mfsz0h9Sk,Sad
L_u4bNZsu5o,Tender
e3jpL57T63o,Funny
3C2vG-4GVsE,Sad
BbtO8jVV6Zo,Angry
0icGe1RbyHM,Happy
4pk6_9X4uK8,Angry
YFYrbNoKvLU,Tender
FuOS62bzmcc,Angry
yl_i-GkAW6I,Sad
GxcVaWQxnHM,Tender
CiAUdhej-Aw,Happy
S5kGczh_EVg,Tender
9rl1jtmUkGY,Funny
qcy1bQizxYs,Sad
_AbxHYDqyoE,Scary
xEIJKlCB7bc,Scary
YThgMmaJ4gs,Tender
uT-S_JC_GzU,Funny
d5LTwh0XjtY,Sad
hNKTrKk4hZs,Scary
UvUC-ENmdHc,Tender
5I40xr1OS5c,Tender
xR5Q-FffltM,Tender
Ubl0cPm7QmQ,Tender
E5_yXhLP-cw,Tender
auYxgp5HtgE,Tender
rsl2rOvUHRI,Sad
GzTPZ7nfJZk,Funny
0MqfAFcX-c4,Happy
v_bWzWLCpUY,Tender
ML2A-lgTmtM,Scary
pvG1w0krpMk,Scary
SnMqtDlGQCk,Sad
0THnSJv5ve8,Sad
2OpCh0TfyVc,Tender
-UdfVAN9mtI,Tender
QMIwSUoSpZU,Scary
c8hWSzsg_2E,Sad
zo5FY6smf3k,Tender
iybJCHMT3jg,Scary
3HXtvy9aYGc,Angry
aVl21ZhdKaQ,Tender
k-J2-Ou1Fm8,Scary
9j9rJBXoYVg,Funny
cEhCy9UdXjQ,Angry
6CCqUyhGrrs,Tender
Y-4Nc84uEK8,Sad
jXbZhbNLKd4,Tender
sNI1d8fEhqc,Scary
33-sEHI5lbw,Tender
5lHZ5zNodiE,Tender
u0k7x_66ClQ,Tender
U70ZWfzHvAA,Tender
58nn-qiqhVk,Sad
8MrDrw-nrBg,Funny
pnCLFDoKgqc,Sad
yMfYKHHpZhw,Scary
CT5eTZwM0bw,Scary
8EDispCk86c,Tender
FNjTPrKudow,Happy
ljVXAtgLF4k,Tender
USGQS94Ijso,Scary
MtjcMPbMwqA,Tender
PTgGz0d46Ps,Tender
Qw-nEkrALtI,Tender
BgbBfSEml2Y,Happy
UYb8aMSkk-o,Happy
9dIFQBBhSWc,Angry
coceFo-kggA,Happy
FOqMqjtPM4o,Happy
ikVEaYciKVA,Tender
_6iZrwUEgNc,Tender
5HzMUHNOLfs,Tender
zhkwhTrP5HI,Scary
kfJVbF6NOoQ,Sad
BHzaSysmOoE,Scary
reT5gd6R9jA,Scary
5ugtXFzFUUQ,Happy
2sEpabIflrE,Funny
SG5ZlGDxmPI,Happy
4dK_-3Rr5fQ,Tender
4qhXdpB5DsU,Tender
pun2aWIUDIo,Tender
A4Zwrfa4Sj8,Angry
LOt8pHgCX4c,Tender
5rVK53-dC9w,Tender
o0luNugLM7Q,Happy
_sY90m1v_Xs,Scary
DhcEJOd5DeU,Sad
8uHFftrhW8A,Tender
9bkOMoEGc8s,Tender
D8icdP_Fjro,Tender
JqNU7UdhBHQ,Happy
YDtKCEdDpHQ,Tender
iEm9eGo3S54,Tender
jRNwsD7uWqc,Funny
3OmHoxn7JAU,Tender
Q3CAxgwYLcA,Tender
UAkm23smic8,Funny
tkAKXK7iy3k,Happy
e6A4h6dHILM,Happy
7Qfz5Djdr6M,Tender
1r90c3lU_fg,Happy
_NiVbyolkxQ,Funny
3PIaAGMD3w8,Happy
3v_uBlLQjd4,Tender
i2e2woZT6-s,Sad
XqrpANUF4no,Funny
-cwspuRgRHw,Angry
jo8zFBB1_uo,Scary
-xMnmAwuupg,Happy
nWOq3c6XcZg,Tender
wXSjAAsUz3I,Angry
x4DemfYEQlw,Tender
cTqiO7i63pM,Tender
-ywG_1IPcJ4,Sad
veDK1e9_Qm8,Tender
3wvAFy7Ntmw,Angry
PVSxHSujzOw,Happy
4cvQqq0rDcw,Tender
f4HTBfftEQ8,Sad
p1XGtuF8uDg,Sad
2DL_DOpy90k,Tender
nXirGwEyTag,Tender
MnSWapOZ_So,Funny
QgdPon8_IuI,Sad
wCb8KrZLgJU,Funny
kGUpBMB1i_Y,Funny
tyZ3FUdPGmo,Sad
4i1aizhCnfg,Tender
KKAHy50nsvM,Tender
451Ni-BZ-Ms,Tender
SvkA5godfXo,Scary
mKuaqOvinXg,Sad
1tPjxUpcMV8,Tender
QU8jH74u4Ek,Tender
WmmkDkYLccM,Tender
U4kVbApt-2M,Tender
-QtL0saYKXQ,Happy
eMqfSWFy_yo,Scary
X1uxpfV98y0,Funny
4FZdmGHwpfY,Funny
tQSwTdVE1os,Tender
LUTZH2KK_1s,Funny
w7tXnz55eNY,Scary
I5yqOc2-evE,Happy
CY3KH67hqqc,Tender
5weHMBBnnAU,Angry
1Z36pRmkW6I,Tender
voO4QVh6okk,Tender
DPua_Uvt8Yw,Angry
Iu7ppchnM08,Tender
AVvy_eA3Hos,Angry
qRA719Ixwyg,Tender
oMhI1EnYae4,Sad
sC7T0sEG6ek,Angry
BXrnScQoKAc,Tender
7J969kHqK70,Tender
9tlkNW09ckA,Funny
pSPpS0o8DCQ,Angry
_zUyZCJefYQ,Tender
Qpl2EidEO9M,Tender
tKaYtCN7Vqs,Angry
1ezOyN7Aq1g,Tender
8rruHcQyNYE,Funny
wwvmzlEy61Y,Happy
XRf4BrAVTQA,Scary
aUUocaSzsnA,Angry
wvP5BN0xpzQ,Tender
3W3c2tddRlU,Scary
tOnjlUzqSC4,Sad
1RK0sU-qtEg,Sad
1pghaXjSrl8,Tender
0Zsggp9luKM,Funny
-o8ii7IWtuo,Happy
A5QR09oKBh4,Angry
GT5GeKmNvcQ,Scary
W4fGn-JcsLw,Tender
l8Rjq4v19AU,Happy
Y4UBTO5jWTE,Happy
9PkobzHOaRk,Angry
mYa34A6c7-Y,Angry
jkI4CTfp07g,Sad
ZA03M_OPpv0,Sad
hv06B1uHYfw,Sad
7HhslG0YmSw,Happy
-6HHqVmTOQY,Tender
-JdOWIcRmLI,Scary
Hr4FWdsChgs,Angry
6VjAwkE13wU,Tender
NWRVigjm2tg,Tender
owr3zPnxO64,Funny
MongIIBBqoI,Tender
yR5YzF4zeqE,Sad
BQODbXg9_cA,Scary
EG3awBgNE34,Scary
eayFgYsDZ74,Angry
hWiAoE4u4y8,Angry
1WlvXneu6oY,Sad
WnEZURGS_6s,Happy
-_iTZYlrfjg,Tender
r1W1z_31Obw,Happy
jf4U4ipeS9U,Happy
3UKVeVUdZkk,Happy
8Aprn3h7bp8,Sad
iwfXZMUx7is,Sad
hrXCvaVZEuY,Sad
EAoBf-ilvak,Tender
-6wdhJLBDsI,Tender
LBzWOtCtOeM,Angry
1f809-zCqmg,Tender
0a9VVw7mEz0,Angry
UmMBdkvFVjU,Tender
cn-SilfYLZo,Scary
bcD0HyJT8Yc,Scary
eMrM6-illU0,Tender
UUEG0hZR0J0,Angry
82dsNULbmFs,Sad
0rNr_qnoPQ4,Happy
Ny0WzcIW15E,Scary
NMQ-p0r_IGo,Funny
64q0-1GXaP0,Tender
dL3o5L56UPQ,Angry
5lWO8r7cX1k,Funny
BBpnQtE5Csk,Tender
Rj-nrOWi0QQ,Sad
22VazWLzMnc,Tender
9NlLzD19dDg,Sad
-jm_UkE3m98,Sad
aKWqkVa1EYo,Tender
4AzHvXdKkFE,Angry
m7LwkS4RTok,Angry
V9ehbVxHqjE,Happy
-qmy6nmFLDo,Scary
SptGJ3yixEM,Tender
B7aDT6-hyXM,Funny
LHkoc1K6HdA,Tender
xhIs6KDX2Mc,Funny
0mAeS0x3ViA,Tender
fJCEfCO8KzU,Tender
Z7l9rEbdG2Q,Scary
A40Jk_xEmPA,Tender
zg3p32vs6Jo,Angry
5y6zxl2XqyQ,Tender
SCO6bQIgy7g,Angry
-7QDWjiBoWs,Angry
eQXE6iwE3ZQ,Sad
OiM1Kxed-2I,Scary
M_P5k44teWI,Tender
ZmChKpGv6qs,Angry
bfUbFnKJTjc,Angry
-E4I6aOuzfY,Tender
KqqNKzi111A,Funny
HmvKHKcbAbY,Sad
TZjDHRN0StY,Tender
MSqQKf3O3vY,Funny
7atk6QXYLs0,Angry
_9BpAi9Sa50,Tender
l_ApV2CbsSM,Angry
o2P6XM-91cw,Scary
f6gW8lcSssk,Funny
rRrOYvwd_20,Tender
Cqy6ns5yS-I,Sad
L0UGxjUrjqQ,Angry
-f6s6kQEHFY,Sad
9XUsbvrFaYM,Tender
KHBUHSpJ_wA,Tender
HLnEcUwE8t8,Funny
Xaw27qERja4,Funny
WmNsKDg3u30,Tender
oN60jeBwbiw,Scary
RGJSdXZzfmk,Angry
Jlj9cQf3pFw,Funny
fzVov6oQxB0,Tender
OhcMigyIKZs,Funny
1GrO_CXshDE,Happy
RpcWvlRGz88,Tender
1WTu2xaXgnQ,Angry
ZWBlfPsK5Cc,Scary
mRnwl5nl3qw,Tender
aQ5UFlvqQ7k,Sad
RlcIJsgtU58,Sad
_Qb8bZl8aP8,Tender
ZYayzrSj-L0,Sad
BdZulV3RKj4,Scary
3mFhIMY4bt0,Happy
Obzx82FMtwY,Angry
0pVQxxWGgzM,Tender
sM2rpML7OJM,Happy
ZNCBeFLszlU,Sad
lN8Wy-4E1so,Angry
3P8thOoDr8c,Scary
FYUEkIQ8glE,Tender
6rSm7NMR2TQ,Happy
-CZznZ2DEBw,Sad
I4Q8pINwy1A,Tender
BX7BVSnLMD4,Tender
4GWvIED63u8,Tender
aUGNq7a1rKA,Tender
dxnaex9vbB8,Happy
Br4y7Nol5EQ,Funny
jXjxy5igSSE,Scary
PzAUDX2dF1c,Tender
yHoTxIoot9s,Happy
32ad3pb-RPQ,Happy
-Vzj0gyBUYc,Tender
J_94zzVEua8,Tender
-cZTefPjlhs,Funny
YCpnpPjl_j4,Tender
qrSsw9mMDus,Funny
3YRdiY61X78,Sad
TiOBlG-R1Y4,Angry
2coWcQj8tnk,Sad
PHeN6wdWN5Y,Tender
2BB3XnDZKmQ,Sad
_aq1zpAX2-M,Happy
XDrwEDdrtPI,Tender
u94bxfOLCNU,Happy
1Y5QQpq1owA,Sad
koxvktHoVt0,Tender
9piLf5SXqEk,Scary
Jf-OIoUHFsM,Sad
y0mL077ohLc,Happy
3oKrU-Cs2wg,Tender
3catpFbDjYQ,Tender
qdncWSfd97c,Tender
4Ti0rrsko9k,Funny
Y-fTjYhip3U,Scary
0HsXq3EdRzA,Tender
UVYsfPDW3eM,Happy
0L1547nRvBs,Sad
sVpjM2Au7pU,Tender
uXwM4SgltCg,Scary
R21-UVsjvPQ,Sad
0lIETNZ_7sg,Happy
QXO23RQab_Q,Scary
ybp3uxTuQ68,Tender
-oWYtdW1V3k,Tender
xFKWrFsSj1g,Angry
hnM8qJJkSgs,Angry
FkBhho_vWZs,Scary
Zkq8pQnB1Kg,Funny
zkEyoK_utSQ,Scary
rCG8zYkPhnM,Tender
bjRsaufq3co,Tender
8sjualnL1QI,Tender
NuKR4g0WPUs,Funny
6tJgrIQHkw8,Angry
jFg6iOcuEjo,Angry
tzufjXTrii0,Tender
3LciSn19j5k,Tender
qeOU-jPQJnQ,Tender
3zwAlHgAoZg,Angry
twqvqgfauSw,Sad
vhNb7FdNvns,Sad
qUdgu57VSNI,Tender
AGmEPiM1NR4,Tender
U3EgchtIn3k,Happy
DiLngQ3SsiY,Tender
4hiipx0WOLM,Scary
f8DF-fZiJuI,Funny
01UbPjR1uTs,Tender
5PqMho3Jyws,Tender
poG1vPQQF6E,Sad
6iqeaZ_ctuM,Tender
zNUJNShMyy8,Sad
-mA_bqD1tgU,Happy
jM6gMonGKs0,Tender
1RaCRRULdSk,Scary
4_xtC_muooI,Tender
oSKplXn1UTo,Tender
-EQEhZumxyc,Happy
5fNafhS3fIM,Tender
3S3PO_INSu4,Tender
_JAwtH9WNSI,Funny
_upyK5s4e_s,Scary
-0C_uWbok5w,Sad
s0sGTy1Y0YA,Tender
4JjcmAUXI4k,Scary
BBm-MGiAgbw,Angry
gZiIK5M01jI,Tender
szWQPoOH2Rw,Angry
1hLgNRv35cw,Tender
lWS-To7YbEk,Sad
eWZNn0aerXQ,Scary
M6tgTQNTDP8,Sad
m-aZKBXcDoE,Scary
i0Ych4szdmU,Tender
IWRSa3pXxOI,Scary
OaxVn6O7CUY,Tender
lW3fYdC5dBg,Funny
GE3RsN5pLcs,Tender
6C5OhOXiiCY,Tender
-aSn3CWY4Rs,Tender
wbxVVeeFFSI,Scary
8rKsj6UZ8zQ,Happy
E2gstPe3Im4,Scary
dYGCzZyx52Q,Tender
IM76Pii2Mio,Angry
pCiBC_pw69g,Angry
SdspgcduzUM,Scary
ddh7ZpNjGTY,Angry
vB8j02lXomU,Tender
mylRO1zhVAU,Tender
p30TKcqUykI,Funny
d3IuKV_Afzk,Tender
Vm8EDOxcoN8,Tender
VUlmcbOxxOY,Happy
6hSfTpJRTBQ,Tender
XWi5djYNR8M,Tender
dN4J0xCN_dk,Sad
-2R4R8Cp8zg,Funny
CwdS1PyKq5U,Happy
9cueo1x8iOs,Tender
1-WelYMFgQk,Sad
5bQKK8DaMTY,Sad
0vm7UpkSOnk,Happy
_4bC7NCVc6w,Happy
oH2PmUbRuhA,Tender
8ClAThpl0aE,Angry
MWRUNTLisPo,Scary
tVzUFmSmszc,Happy
Kqfv06qw578,Scary
11abuzJzUkA,Happy
1TtMZZMoO3c,Tender
9Pd1JFB7Fv4,Tender
-GkEGhZtqJM,Tender
cX8ZM7ePKy8,Tender
2tcTNSfm-4c,Tender
0bRfoptYthc,Tender
0dLqhKfGrVU,Happy
-arIh-3zD6c,Scary
bYGlFRKXP4g,Tender
sDLwdelO5dQ,Happy
zFP_m_Le6NI,Happy
WimE7mISLGg,Scary
LhDhkZAUJvE,Tender
nMEcgy2PPjk,Tender
0LJlj_q_-Bo,Sad
Y8PV4aP09ao,Sad
0HMIopzK5ZY,Tender
XcbzLLQskEs,Tender
JxIvmPSHfrI,Tender
y68jjdgD7uY,Scary
vkfpxAPVOJc,Tender
cmxWkc4DyaI,Tender
Y-UtGIMXwOI,Happy
BfmS2SJPnc0,Scary
2YOLb7RjsKw,Happy
UGnOi_ekR6U,Funny
x3QvxF8Adxw,Tender
0fc_rwRZICk,Funny
gYMHX4xv3eY,Tender
d-kcDtl4pZw,Tender
Rxlli2EhB9I,Angry
HtJSOAQArmU,Angry
dsGhZw-5RO8,Tender
jfxTOlXF3Kk,Scary
WUfHs9w0CJ0,Tender
bfc4hLEDMhg,Scary
s-IGLD31H1s,Funny
H4MVn0xh95c,Scary
3PuzzYmTDA4,Sad
npvGG_QwERU,Funny
EZ0aqvnj3Mk,Funny
1GjSCpDtYlQ,Tender
mQ1t1N1FQyU,Tender
eXMcFFfTdh0,Happy
t4fDiJTFFp0,Sad
m4hCySr84o8,Happy
tTA3KvDJpdI,Angry
3jtChFFl9Wo,Happy
XrhIsBXvv6c,Tender
r6B0xaW_maY,Tender
b__sfzsrfok,Scary
SkzZsF-zuFQ,Angry
48M4kO9jbN0,Tender
alNr5GeJydo,Tender
4Q9zailbVkg,Tender
hLpQZIGTgao,Angry
3VEMHWnewuc,Happy
hDsA_ky9Hfw,Tender
0Z_jDVnXLus,Tender
0O5I3YF4hw8,Tender
thi5c7YNAs8,Sad
gqfr2AQBIbo,Funny
uNS4RKE5-nA,Funny
7cXtunAwtzg,Tender
8Euf-1uLTG4,Tender
BaEhw6c1LAw,Sad
KyjIbohqnLI,Angry
2QrQkRcbzJo,Scary
-M8cbhWDaO8,Sad
6DywxDpw4EE,Tender
nj0dnI8u7v0,Tender
Mpia_xYi6WQ,Angry
A88gfSY_h0U,Funny
L1r9BF097MQ,Tender
DgVpK6r7JT4,Scary
aYnvYQJ_CW0,Funny
MdU6C3O25Y8,Tender
jVZoD-z_gaY,Scary
i0HG_-VHah4,Tender
hHPo1nB8TSI,Tender
cvRo264qwyA,Tender
SDjBSIQ5UsY,Funny
cK8SSiRlufs,Happy
9ZSoIltEf3s,Scary
wzGV8H5G77o,Tender
tyqnOZhQdj8,Tender
jw_K4n_IKq4,Angry
_Oc1Bg1zAs0,Tender
0d3KoIEEMa0,Happy
5oo3KYHry04,Tender
zc7iKQ-w8rQ,Sad
JF3PJNonbdg,Tender
MDh3Iq6c7hk,Tender
9G7wuQf_Gkg,Angry
-515qrpb87o,Tender
1shM_2uPJMU,Scary
yVE8K6CNNnI,Angry
0OvpcW7GFuw,Tender
jiQACCe1Jdc,Sad
j7Js756aazg,Scary
cpjply2urhg,Scary
p6Ei2R6o9FU,Happy
8ggkcJwBnGI,Tender
0D2BJH7Ikgo,Tender
FLtSrbVF-CU,Angry
73uy-eXF6pA,Sad
1Sc2MWYbxaU,Tender
WNmAlKrAPjQ,Sad
hoXeUgb3RLU,Scary
772uPhTEaJ0,Tender
cdVH8zawe1k,Tender
fQKK8HPV5RM,Tender
IaxtzHOVt6E,Happy
UWTQYs4MPyQ,Tender
So5m0PuhWzY,Happy
1eeCS7pLzd0,Tender
9ohu45KlgYA,Tender
TztcvYQWfzY,Funny
W7i4LkdSfjw,Angry
_Kf-U0DyQac,Funny
6IwLcnRzLSQ,Tender
0Pzlrv4ZCTQ,Tender
WGYHoYBkIs8,Scary
h9U201lbhyk,Angry
-HxYdz4DNUM,Tender
YOCJDP7v80Q,Tender
uKr94JZDndw,Scary
fomUXOGN0Xc,Sad
25ZkKX1Dfvw,Tender
2duQncWlzOI,Tender
jR-BKLAteZ0,Tender
-EAOKDazXGQ,Happy
lzIxGT3ZyGg,Tender
Fi_mywtIUBc,Angry
EUC9oHdB3kg,Tender
t_7xbtgZyno,Funny
BUUmF7arj8M,Sad
JXOwBTDfEUA,Tender
03u9laE3pqI,Happy
u2EXn-9Q3ms,Tender
QmWlxVy9loE,Tender
Us697k_ab58,Tender
gPPL0Wy_TEs,Sad
k9o6Hd6E2uc,Tender
xzU3gdgN1Lk,Tender
blYYW-EUGDA,Funny
-ixJaWvAkSw,Sad
jotG9If1vfA,Happy
I3yNBKXb9Bs,Sad
-FqvCPDKzFE,Tender
kpOvlBh1Og0,Tender
XiTm6X2rNm4,Tender
y48Vasg7HDo,Angry
36nGsCFR-gE,Sad
60LWHla0-gs,Sad
9PI96M-NqL0,Scary
IrB-UJG2b2g,Happy
eXjZ0ab2uVk,Tender
B2dIRR9cnvg,Funny
GPPBTzk1ppA,Happy
aXcM_SdQ2l4,Happy
Hs_SdUXJ27w,Tender
1NQYEK3qPGg,Happy
0Je5okJ5So8,Sad
TeL9ajwY9zI,Scary
9NOrMgAQlAs,Happy
t0emrDRSkwo,Tender
e2tZmQI8ICw,Happy
YcKT5Evlj-E,Funny
5TytdSyJ8Oc,Tender
oO36CKoDN8w,Scary
cJXcmhb7jI8,Happy
yPi7c5gkc1k,Tender
8O_72Bz1NZg,Sad
gEDSTM4ooIM,Angry
BJiKkbwVvv4,Scary
6xfD4knvcpM,Scary
tmx8p1USS3M,Tender
V9VFor7FGdE,Tender
YdABGh5ffWY,Scary
2MsXARhfuKY,Tender
4uY0_3p87lg,Sad
qN71s5AbVMo,Happy
l8tGyHcMIi4,Angry
W9hRblYWZOM,Funny
8tKExE4WiGA,Angry
cMOcypc3uDc,Tender
aoakbjMhxe0,Scary
poYQVAR7A1E,Tender
D8ueJrXBA80,Angry
09UYpcFQRVo,Funny
sfl2bIjcBIM,Tender
Qh3h6HroR4w,Tender
OEqWtWdqZ2M,Angry
71QrBOkCOeo,Sad
1qtusLvP1fk,Sad
r2zUQYxZTlc,Sad
3U9HDe2i9J4,Tender
BIbhjXV07VA,Angry
CgAdXbaOwmU,Tender
Mjutm33QgHM,Happy
h2CHg9r2Lc4,Happy
6XmPP6xeVoI,Sad
-OGTm5jOE2I,Tender
1l4VbLYZmjQ,Funny
mdW1yrNSWAw,Happy
PQAevxuIJ_0,Sad
mKeojGnVjMI,Sad
5-w07VjAdVk,Tender
FHMb_UcGeLc,Tender
0U1IJUq8lGo,Tender
zZg0QNJf_cs,Tender
5RugptvDFlw,Happy
ImzLIs06Wxw,Sad
nXoiNF_Mc_g,Angry
no_pmDYm2Po,Scary
75s60rZVIY8,Happy
-gOAdCb6h-0,Tender
Ym9HuYq_Z9A,Scary
vkwIGoGxPoY,Happy
2tCGViScdpE,Scary
8IbGLh7x7rs,Happy
8JLwjQRhND0,Sad
sJWFG_Aa6aE,Angry
rj6uFlo9FP0,Happy
F-nSQCevTXA,Scary
vTR_oCH0eew,Funny
Ay99-05-zVA,Tender
UFPTm5pssUw,Angry
hgAJi63xAPE,Sad
uw1zo65YhPk,Tender
0SLmNC5TvzM,Tender
gz-ftIDu9CM,Scary
eIPV67aHkC0,Tender
h1k9VgpHxN4,Scary
-PkjlzrRPuQ,Happy
XlHuIqtARtI,Scary
BmoVl6L45iU,Tender
ZzhLMAlC5y4,Tender
LXdyieM8lkk,Tender
FZjVzSyhxEE,Funny
grwUUOWD6e0,Happy
2E9nFtv0aAs,Tender
zTKgRMCzqU0,Funny
hE01baVS130,Tender
dJ0q4IRrz0k,Tender
-5vlEJwpYXU,Sad
mW6ZxHyMX5w,Tender
7wSTdp1hiTA,Scary
oI5E28PQ1ys,Scary
STVaNH3iSoQ,Tender
ryjV7eJQQok,Angry
QybZr-zuezA,Funny
1dT-JmWEYWM,Sad
UosTDAuRFVw,Sad
no6nFd5X59A,Angry
OJGgj_zu8yI,Tender
PXIHR09urDw,Happy
WO_Y7djT2k4,Angry
_uMEyTrlh_E,Tender
sy_lOOKdt5Q,Tender
FzG8ZQAhKrE,Scary
ioVl1e3TPis,Sad
JI5pt2ENkuQ,Angry
ixLkQ6d--og,Funny
