,yid,size,rate
4792,vjcpxqOOSCU.wav,220500,22050
4793,a35E8T2m6ME.wav,220500,22050
4794,YTVfubvsar0.wav,220500,22050
4795,1XJi5VxAC3A.wav,220500,22050
4796,6vBe3mI8g44.wav,220500,22050
4797,-BHPu-dPmWQ.wav,220500,22050
4798,kUzK_7O51hc.wav,220500,22050
4799,6j0IfrPR_W4.wav,220500,22050
4800,i6WsURlJBqk.wav,220500,22050
4801,hjSGJ6NfI7U.wav,220500,22050
4802,PZk0szdBzDk.wav,220500,22050
4803,C_kLHu_KC7U.wav,220500,22050
4804,zKIF9cent4k.wav,220500,22050
4805,Yi9_TrNpn1A.wav,220500,22050
4806,rE8XbRu-ADI.wav,220500,22050
4807,A3Gf5P6bN0s.wav,220500,22050
4808,4oy_cfptsYU.wav,220500,22050
4809,G7_semGwSEs.wav,220500,22050
4810,U2_fQfbIqRc.wav,220500,22050
4811,UkaQ1AIJfaY.wav,220500,22050
4812,_YPRM2_IgOY.wav,220500,22050
4813,Rm14lG_Anao.wav,220500,22050
4814,-rnCey81yk0.wav,220500,22050
4815,1ftLoes5Btw.wav,220500,22050
4816,icAQtl8Woho.wav,220500,22050
4817,QF8mYv5oz-c.wav,220500,22050
4818,QO8JTnbOjFQ.wav,220500,22050
4819,2RuhdqzuoQ4.wav,220500,22050
4820,-jwuPAxm93U.wav,220500,22050
4821,gN-Y26t5FYg.wav,220500,22050
4822,UV-UJcwYbcI.wav,220500,22050
4823,sOOX3eiOVhw.wav,220500,22050
4824,Dh4pcrxsl6A.wav,220500,22050
4825,B2Hqc917-2M.wav,220500,22050
4826,e30uRTcO1JQ.wav,220500,22050
4827,0zXRHw0oQVo.wav,220500,22050
4828,il39gn1MJik.wav,220500,22050
4829,k4lZjAxdim8.wav,220500,22050
4830,Dcv24uT0A9s.wav,220500,22050
4831,hezVqUKhGIA.wav,220500,22050
4832,1RRGInmOhTQ.wav,220500,22050
4833,XQhxwLVPsqc.wav,220500,22050
4834,4qF6T3OHH_8.wav,219796,22050
4835,0vL6EVoSxfA.wav,220500,22050
4836,0Gxn9FtaJFc.wav,220500,22050
4837,2TVDrvE9wP0.wav,220500,22050
4838,Dd830s9JgCA.wav,220500,22050
4839,ttN6Q0Q29YY.wav,220500,22050
4840,MWe8144BcrY.wav,220500,22050
4841,Pm3oMYNUsH4.wav,220500,22050
4842,KlfYapmq1KM.wav,99216,22050
4843,i_eCqKzzNLY.wav,220500,22050
4844,BqAC9XKPWSg.wav,220500,22050
4845,8t1itGJ8Zpc.wav,220500,22050
4846,pnqFJQl500w.wav,220500,22050
4847,ETsYiZmUFBw.wav,220500,22050
4848,mgVU7begFtE.wav,220500,22050
4849,1_pPiSpjYz8.wav,220500,22050
4850,E6vWrT-G09M.wav,220500,22050
4851,aI_eXPa7IsE.wav,220500,22050
4852,L_x4_vuUhnE.wav,220500,22050
4853,hUT3k_37QNM.wav,220500,22050
4854,Xv_m2toAAog.wav,220500,22050
4855,IrNiveVHKWQ.wav,220500,22050
4856,0qOyTtsMImk.wav,220500,22050
4857,-F0FPiqufh8.wav,220500,22050
4858,ZTX25et4AcE.wav,220500,22050
4859,en8bw1zX8qU.wav,220500,22050
4860,89f6d5kCBBU.wav,220500,22050
4861,AYRQc6sgSNc.wav,220500,22050
4862,eFYWF7Ax6aw.wav,220500,22050
4863,r68-1-CLtX8.wav,220500,22050
4864,u9OXK8gMpK8.wav,220500,22050
4865,2ruetn45fc4.wav,220500,22050
4866,VsLh7MnwQ5w.wav,220500,22050
4867,pH6FoT3YChY.wav,220500,22050
4868,d23VZbURbLU.wav,220500,22050
4869,LYotdgYVA90.wav,220500,22050
4870,m_Bd33foOWg.wav,220500,22050
4871,7fdC2oIH-aA.wav,220500,22050
4872,-xLORSXo37k.wav,220500,22050
4873,tqX89-YviHw.wav,220500,22050
4874,xQxCB0iRZIU.wav,220500,22050
4875,SeLaxp_hfJM.wav,220500,22050
4876,zHQqnE_8sEE.wav,220500,22050
4877,ZsxK-qo9xD4.wav,220500,22050
4878,1KBI_uko_aw.wav,220500,22050
4879,OaguzmTdCII.wav,220500,22050
4880,gjCOIvyWpq4.wav,220500,22050
4881,3LT--1FNKkA.wav,220500,22050
4882,hrCf8rMBtA8.wav,220500,22050
4883,TGNNdgc1Lm4.wav,220500,22050
4884,z1JRneuRb1w.wav,220500,22050
4885,THFrChi9R30.wav,220500,22050
4886,dXIhMbNJSIg.wav,220500,22050
4887,JDxMEmk-yF0.wav,220500,22050
4888,t3bvU0zdCOw.wav,220500,22050
4889,TvBY2wI_Fac.wav,220500,22050
4890,STDF6D9Iz40.wav,220500,22050
4891,P8NxHOqbAGk.wav,220500,22050
4892,kgFM2xALx7g.wav,220500,22050
4893,2NQYZItv068.wav,220500,22050
4894,RqegqNmznqE.wav,220500,22050
4895,0og-6KH0pw8.wav,220500,22050
4896,gL4dTTal0MU.wav,220500,22050
4897,C3IYZtseJ8g.wav,220500,22050
4898,23fJu5qIf5E.wav,220500,22050
4899,AZxY-Nn-OTg.wav,220500,22050
4900,ZelyDQvKiFs.wav,220500,22050
4901,3RbQeUqTXyg.wav,220500,22050
4902,BtjJ0WxK3hE.wav,220500,22050
4903,GfsPs4t0jlE.wav,220500,22050
4904,0MCUrcSBlx8.wav,220500,22050
4905,3nHq8reWeCo.wav,220500,22050
4906,AEoe1lC0Tn4.wav,220500,22050
4907,KvMiOmA4P4k.wav,220500,22050
4908,pZF_FsSF_vM.wav,220500,22050
4909,73b9xVDR7Fw.wav,220500,22050
4910,hXB9q7iiJA4.wav,220500,22050
4911,7DYHinmO8rs.wav,220500,22050
4912,XcNDbpeD3ws.wav,220500,22050
4913,H_TlxDzUxto.wav,220500,22050
4914,xJa3XH0s2FA.wav,220500,22050
4915,z9UbFyONIyc.wav,220500,22050
4916,tUqn_FpjAQ0.wav,220500,22050
4917,GvA_uTkQu2g.wav,220500,22050
4918,_Ne8mHmq5eg.wav,220500,22050
4919,JAraORwrDiA.wav,220500,22050
4920,AVKUQMjH2YU.wav,220500,22050
4921,56RU5M1wNB0.wav,220500,22050
4922,6486pO6dOkk.wav,220500,22050
4923,w4fpZrZzvXU.wav,220500,22050
4924,HZ6kI55NIdw.wav,220500,22050
4925,IBYx7ln-zgU.wav,220500,22050
4926,gtQx0k8FR7M.wav,220500,22050
4927,SgWdBogb4Ps.wav,220500,22050
4928,oicxFf_PuCw.wav,220500,22050
4929,0tdCw8-APIY.wav,220500,22050
4930,To5eZ09vxcU.wav,220500,22050
4931,KxXd7zGDfU8.wav,220500,22050
4932,EDL-mSf51vQ.wav,220500,22050
4933,Jn6j7XKw4ek.wav,220500,22050
4934,1qtrZEE-uuc.wav,220500,22050
4935,-P4QbruyEX8.wav,220500,22050
4936,PQySqy3CLl8.wav,220500,22050
4937,mm3WbmBPP88.wav,220500,22050
4938,5eA6UulW9qM.wav,220500,22050
4939,L1dwXnLMvnQ.wav,220500,22050
4940,AoBk-XS6ZoY.wav,220500,22050
4941,AaCK16pRupE.wav,220500,22050
4942,8b5uYuk-RMI.wav,220500,22050
4943,52-uWsJ5BA4.wav,220500,22050
4944,9HZUWHYPb7E.wav,220500,22050
4945,7Iex3Z3nXis.wav,220500,22050
4946,YlBL5IXrNAk.wav,220500,22050
4947,uon7xdic8wQ.wav,220500,22050
4948,Fp6mrmXJXJs.wav,220500,22050
4949,05sUNPpj5ps.wav,220500,22050
4950,AxR1So1bckY.wav,220500,22050
4951,iQJUhrTv_wc.wav,220500,22050
4952,4E67wk9tIuQ.wav,220500,22050
4953,11cJY789OqQ.wav,220500,22050
4954,QczKrqWANH0.wav,220500,22050
4955,clec_MQ_lns.wav,220500,22050
4956,_Gj6FO718Gw.wav,220500,22050
4957,RNG6v9eAtT4.wav,220500,22050
4958,RulgFxoeS8c.wav,220500,22050
4959,CVK54kKhx-I.wav,220500,22050
4960,jlyb05CLWUk.wav,220500,22050
4961,7exl9UYd_p8.wav,220500,22050
4962,Ba19bOo8xFE.wav,220500,22050
4963,A2uLMVRAv2s.wav,220500,22050
4964,kl1IMHRihE8.wav,220500,22050
4965,eagwMgFwKkE.wav,220500,22050
4966,pWbB2r9_Ksc.wav,155648,22050
4967,dpSXEqVfAtw.wav,220500,22050
4968,BXv69uAoHk4.wav,220500,22050
4969,s11DngslmJo.wav,220500,22050
4970,dKY_QaADdtU.wav,220500,22050
4971,JcqIYLRVaoY.wav,220500,22050
4972,SlaTODvnJDQ.wav,220500,22050
4973,wXhTnlnn21Y.wav,220500,22050
4974,IpZVroasVWY.wav,220500,22050
4975,13kUA5OdD28.wav,220500,22050
4976,fdHOplBTMEU.wav,220500,22050
4977,9fBvwuiWVHw.wav,220500,22050
4978,wufejhL-Q5s.wav,220500,22050
4979,-71FcbUaAas.wav,220500,22050
4980,9eG7sjFAlIQ.wav,220500,22050
4981,-dcYVLZm2Ng.wav,220500,22050
4982,R2P_QL_VjFI.wav,220500,22050
4983,jTa-Jjh6bdg.wav,220500,22050
4984,TdcitmP9oRw.wav,220500,22050
4985,m4-X6U19ycc.wav,220500,22050
4986,gmAro0anOFY.wav,220500,22050
4987,rOv30JrTdJU.wav,220500,22050
4988,gVl0WkNIYPc.wav,220500,22050
4989,dsibOgkezN8.wav,220500,22050
4990,YSmat1o2Wyc.wav,220500,22050
4991,t2MGuKSNEgw.wav,220500,22050
4992,2Nzswk-DtSI.wav,220500,22050
4993,rilPXpYicVw.wav,220500,22050
4994,Tcmsu3AEDTU.wav,220500,22050
4995,rlpjRrqh_CU.wav,220500,22050
4996,QQvZnVBqKPI.wav,220500,22050
4997,MvisAv5xjXs.wav,220500,22050
4998,VoFK8gdwe-A.wav,220500,22050
4999,sUJHpdGkx8s.wav,220500,22050
5000,E8PN7hwoKHM.wav,220500,22050
5001,5DK06pWPz2k.wav,220500,22050
5002,sZOVOIE8aH4.wav,220500,22050
5003,1yQitVlIiIo.wav,220500,22050
5004,wOz3dHNKN5A.wav,220500,22050
5005,gSzIrRMEaIg.wav,220500,22050
5006,8SVFA_D8q-A.wav,220500,22050
5007,Wvt0Mvl3vLc.wav,220500,22050
5008,nWNtmbJ0GxY.wav,88464,22050
5009,hpWnG1GTJIE.wav,220500,22050
5010,qFJvrg_6MVY.wav,220500,22050
5011,ATIQL7jCDtY.wav,220500,22050
5012,dzZ_wGleXQU.wav,220500,22050
5013,L0c8ii8ZBGA.wav,220500,22050
5014,UpVU18YINos.wav,220500,22050
5015,G03TnYTwbo4.wav,220500,22050
5016,lY4w7Gd3Jo4.wav,220500,22050
5017,qn5-AtF5rfM.wav,220500,22050
5018,2GOnQ8zZ7sw.wav,220500,22050
5019,-yN2YQb6t1Q.wav,220500,22050
5020,N7uX-3FHIac.wav,220500,22050
5021,wvMChbQQ9HI.wav,220500,22050
5022,B3q2wHpzhoM.wav,220500,22050
5023,aZR1qdn5TGg.wav,220500,22050
5024,yAaaSFBTlsw.wav,220500,22050
5025,Dh_08HRo1UU.wav,220500,22050
5026,91tizga1QGE.wav,220500,22050
5027,nJHPdN2hpHs.wav,220500,22050
5028,AKI0VrXEDww.wav,220500,22050
5029,1oOJE9uRNzE.wav,220500,22050
5030,xidnpIgkvCk.wav,220500,22050
5031,Fo2Eh2ttHFQ.wav,220500,22050
5032,vbD5RwyHWmg.wav,220500,22050
5033,JbFuNY3eNA8.wav,220500,22050
5034,uijmP615A4k.wav,220500,22050
5035,LN9uJdbsA7Q.wav,220500,22050
5036,-Va3FvX3hMw.wav,220500,22050
5037,0p20LaK9axg.wav,220500,22050
5038,52TRjjJ6hTw.wav,220500,22050
5039,DpAfyjjQJyk.wav,220500,22050
5040,wTGPviqQDU8.wav,220500,22050
5041,XC8-cDgT6h4.wav,220500,22050
5042,-h-Zp1NXYnc.wav,220500,22050
5043,OibmmTA5By0.wav,209350,22050
5044,kGqQAmvHqBs.wav,220500,22050
5045,2M9GSksX_ho.wav,220500,22050
5046,LFiWIwhhWq4.wav,220500,22050
5047,-BNOIZVOVI8.wav,220500,22050
5048,N1gMUKg2KNw.wav,220500,22050
5049,6fYGaGSyHGI.wav,220500,22050
5050,pDwJnn_dRgI.wav,220500,22050
5051,lh6ACdwNlyk.wav,220500,22050
5052,iD1QHHIq_iY.wav,220500,22050
5053,3sjzxyK2uL8.wav,220500,22050
5054,-SCrM-xy6U4.wav,220500,22050
5055,af8XbSyjdIY.wav,220500,22050
5056,-_AVZhO0EBg.wav,220500,22050
5057,dhyHk7fLYUI.wav,220500,22050
5058,caCXGjjHWMs.wav,220500,22050
5059,cyW8ujtM3yg.wav,220500,22050
5060,8DhBG6uIdWo.wav,220500,22050
5061,grEmLo8Zcfo.wav,220500,22050
5062,MUSEE2zL5mM.wav,220500,22050
5063,Q2A-le6G2ik.wav,220500,22050
5064,p3mpWIv08lc.wav,220500,22050
5065,YXDM2vxuYXA.wav,220500,22050
5066,0zcnMc0_DUY.wav,220500,22050
5067,0AILQVaXBW8.wav,220500,22050
5068,g8GXYyfl12A.wav,220500,22050
5069,oJ3E7ic4CuI.wav,220500,22050
5070,0eEHMmMZrHk.wav,220500,22050
5071,ihiAR8hmYbU.wav,220500,22050
5072,-FwXeBqDc9Q.wav,220500,22050
5073,_Y0A91BistM.wav,207668,22050
5074,opeJDmTN_Q0.wav,220500,22050
5075,SbeubwMEulU.wav,220500,22050
5076,0sU8olubklA.wav,220500,22050
5077,3TBSEY1FG3s.wav,220500,22050
5078,VJ8DWWNn5eU.wav,220500,22050
5079,0bDXIe5FnB8.wav,220500,22050
5080,0A4d7RG6fFI.wav,220500,22050
5081,SKfx1wj-6QU.wav,220500,22050
5082,gXzqZIoM5g8.wav,220500,22050
5083,p6uMHIGAHdk.wav,220500,22050
5084,7FQhWqxMKos.wav,220500,22050
5085,z0tWKDxi_Ks.wav,220500,22050
5086,N_Wx35sNqdM.wav,220500,22050
5087,nga0tmbHkg8.wav,220500,22050
5088,6Bv-1-aYE-M.wav,220500,22050
5089,cy5GsLowglI.wav,220500,22050
5090,1dAraaJdWuA.wav,220500,22050
5091,ccmdQITtwtw.wav,220500,22050
5092,smCSF6OrfDU.wav,220500,22050
5093,FF7glGWHgK8.wav,220500,22050
5094,rKzj9aAOMlo.wav,220500,22050
5095,Es2N-lvCkPs.wav,220500,22050
5096,QhMMQd2l7ao.wav,220500,22050
5097,JbNG0ZWf4Ts.wav,220500,22050
5098,-G0gzDvhVy4.wav,160768,22050
5099,R6JZTSgUyig.wav,220500,22050
5100,g_lz7ORVGwk.wav,220500,22050
5101,AGsMCWB1tTk.wav,220500,22050
5102,PMr1jArzZBw.wav,220500,22050
5103,-YaWPg6Lvpg.wav,220500,22050
5104,fDJuS9XqLy0.wav,220500,22050
5105,48d9Et2KI2Y.wav,220500,22050
5106,418D1kpAlU8.wav,220500,22050
5107,7sXbHLl4Up4.wav,220500,22050
5108,afY_J-1MUlw.wav,220500,22050
5109,p6VCU0sdIBU.wav,220500,22050
5110,dJ7ukPtvYmc.wav,220500,22050
5111,4H61wYG2_Wg.wav,198818,22050
5112,1aH8RM2XdeY.wav,220500,22050
5113,Llxd9nMELj0.wav,220500,22050
5114,wBozBh7BR6k.wav,220500,22050
5115,iVN4iu7WYT8.wav,220500,22050
5116,AOyw39mPj7g.wav,220500,22050
5117,HC6Hv97Qqic.wav,220500,22050
5118,1PSzSTilu_s.wav,220500,22050
5119,-lLK0t06HKw.wav,220500,22050
5120,8bPbdrToU_k.wav,220500,22050
5121,oVa_u5lS4bU.wav,206476,22050
5122,2fPny2l-RiI.wav,220500,22050
5123,-pJxmnZSglM.wav,220500,22050
5124,E-7RL-kB2ss.wav,220500,22050
5125,1EIPJanOl-w.wav,220500,22050
5126,9RyMFoPl1Zk.wav,220500,22050
5127,tx_qVQGrp2k.wav,220500,22050
5128,hoPnrbKOEl8.wav,220500,22050
5129,goHop4AvHqo.wav,220500,22050
5130,kTDvwSph_nk.wav,220500,22050
5131,Yht_kfJ__sk.wav,220500,22050
5132,P9qT948r36M.wav,220500,22050
5133,N2bMUF8hxKg.wav,220500,22050
5134,mMWt0xTgsAM.wav,220500,22050
5135,N0i99VyZCg8.wav,220500,22050
5136,KYBHaygU-M8.wav,220500,22050
5137,3nB463O5WAQ.wav,220500,22050
5138,irDoDznoQeY.wav,220500,22050
5139,acOnHTwW--M.wav,220500,22050
5140,SXAjEw2c9qA.wav,220500,22050
5141,40U-VYTH0tM.wav,220500,22050
5142,OH_RAlsgMuo.wav,220500,22050
5143,zzXUnHtUXvg.wav,220500,22050
5144,HeoUAwWFKso.wav,220500,22050
5145,9qvGnyPKz7I.wav,220500,22050
5146,yh6trD0v6dQ.wav,220500,22050
5147,Q9_RYlvWn78.wav,220500,22050
5148,4wQ8vfYDk3Q.wav,220500,22050
5149,8vybHA587lg.wav,220500,22050
5150,0vTiRKNXAnE.wav,220500,22050
5151,rE_FEtDlVBk.wav,220500,22050
5152,-FlvaZQOr2I.wav,220500,22050
5153,_ES6CzM7f2M.wav,220500,22050
5154,-5NIs-eePWI.wav,220500,22050
5155,0LG4AFovQas.wav,207430,22050
5156,mW0Yq_lI6eo.wav,220500,22050
5157,7cPD7FifX7I.wav,220500,22050
5158,bhjQmx-KVq8.wav,220500,22050
5159,HotdF2wtFKA.wav,220500,22050
5160,uHtvEgy3EAI.wav,220500,22050
5161,35b6Ep9UoAo.wav,220500,22050
5162,WL3oIg1LVEM.wav,220500,22050
5163,6kQcdo770RM.wav,220500,22050
5164,Z2X2LIelIN4.wav,220500,22050
5165,CvBv8nII00E.wav,220500,22050
5166,vCJ6AKV0Tlg.wav,220500,22050
5167,00XVgifP-p0.wav,220500,22050
5168,xPLm0hM7QNQ.wav,220500,22050
5169,EuiHfmSyUn8.wav,220500,22050
5170,Ir47_cGiU7w.wav,220500,22050
5171,fDi0RrhE1VU.wav,220500,22050
5172,9hs8uNaAH7Q.wav,220500,22050
5173,H70n3MNsUcs.wav,220500,22050
5174,3kLDi5J2NJQ.wav,220500,22050
5175,LW73ZYGwkXE.wav,220500,22050
5176,qtkoSFDjrgM.wav,220500,22050
5177,3DhNUJjxMZA.wav,220500,22050
5178,TT7fLUpMsMI.wav,220500,22050
5179,kxp09xIwSYM.wav,220500,22050
5180,xjzUBmVt9jc.wav,220500,22050
5181,1maj_-llZHs.wav,220500,22050
5182,aioXptA_KAg.wav,220500,22050
5183,QINe6VTPhvM.wav,220500,22050
5184,f5xsVM6KA4I.wav,220500,22050
5185,81v4zh_EHQ4.wav,220500,22050
5186,-HjmVvJ8Enw.wav,220500,22050
5187,OBN7cgebNiQ.wav,220500,22050
5188,CdRQi0TRb-k.wav,220500,22050
5189,F4etQIDn5tQ.wav,220500,22050
5190,PJp4tDwG5Jc.wav,220500,22050
5191,_QKElia3w0c.wav,220500,22050
5192,97mAKGuQnaI.wav,220500,22050
5193,nli6RDAWREA.wav,220500,22050
5194,IJw2o_Yg00Q.wav,220500,22050
5195,0lLwsdbugLg.wav,220500,22050
5196,s8jTBdRnQUA.wav,213344,22050
5197,0-ztab6kSnY.wav,220500,22050
5198,r_4083Xg9Dg.wav,220500,22050
5199,8GtFUC7uyPU.wav,220500,22050
5200,AP7K8tL1jTI.wav,220500,22050
5201,0F2Am2aZlaY.wav,220500,22050
5202,U_Q5IEELXGs.wav,220500,22050
5203,4IBO-ABXgAc.wav,220500,22050
5204,FxAVRYEB2zY.wav,220500,22050
5205,ZczNoq0BAQ4.wav,220500,22050
5206,0xiia9r1o_E.wav,220500,22050
5207,0mGnTbwRO3E.wav,220500,22050
5208,WwucNlHkDeU.wav,220500,22050
5209,58WXd054L4c.wav,220500,22050
5210,0UH8aB5BV70.wav,220500,22050
5211,Ay_E8o8keh0.wav,220500,22050
5212,bE4WJJeuFFo.wav,220500,22050
5213,3cu5YZ12hPU.wav,220500,22050
5214,v4vFT9FtuA4.wav,220500,22050
5215,IWbe-NSK6Ic.wav,220500,22050
5216,Jza9Ydom1m0.wav,220500,22050
5217,5nblAUVbwEI.wav,220500,22050
5218,IUkUSpADmV8.wav,220500,22050
5219,IdqdosMtmjU.wav,220500,22050
5220,C-G0fm_s6Y4.wav,220500,22050
5221,AIegotkIBnY.wav,220500,22050
5222,gWheLw7cn5Y.wav,220500,22050
5223,pf0GBLB96AY.wav,220500,22050
5224,fvWZ4nwKDAk.wav,220500,22050
5225,85MRwtDMs34.wav,220500,22050
5226,TDblkFF8FLI.wav,217500,22050
5227,7__jBLZEkZg.wav,220500,22050
5228,NxIYxDBZhRs.wav,220500,22050
5229,HZiCSKrTop4.wav,220500,22050
5230,qUtFo8rzoiE.wav,220500,22050
5231,M1xAronHXE8.wav,220500,22050
5232,0Xw1Ae_4uwc.wav,220500,22050
5233,3nSXLlMRxac.wav,220500,22050
5234,6NuPjYsaGBY.wav,220500,22050
5235,paY4VIVNgSk.wav,220500,22050
5236,0O7Kl3yAzdE.wav,220500,22050
5237,YtaFcFRCgfQ.wav,220500,22050
5238,3Hk1bN-LGdU.wav,220500,22050
5239,09M7BjJ7HiQ.wav,220500,22050
5240,AG_hRK3Zr8U.wav,220500,22050
5241,PMdBmI5E7YQ.wav,220500,22050
5242,oCJfTjlgmCI.wav,220500,22050
5243,8ElKNlwqCHY.wav,220500,22050
5244,GAoGADilmV8.wav,220500,22050
5245,fc3DeC1YuR0.wav,220500,22050
5246,M287zBOXcDU.wav,220500,22050
5247,JTsv_512Oy4.wav,220500,22050
5248,48OxajJ9jN4.wav,220500,22050
5249,B7-k9VJ3d3A.wav,220500,22050
5250,laZgYCZRgdQ.wav,220500,22050
5251,JRWhsaL5hqk.wav,220500,22050
5252,Ooq1g5Cy2hs.wav,220500,22050
5253,SK5On4mDCGU.wav,220500,22050
5254,bt8iHoIf2mo.wav,220500,22050
5255,rcRCg1PTbWw.wav,220500,22050
5256,N2f_4mM016Y.wav,220500,22050
5257,vuYuMOxxgIA.wav,220500,22050
5258,TUfK787OAXc.wav,220500,22050
5259,UsNYquj-StQ.wav,220500,22050
5260,0hqiPJTVmwk.wav,220500,22050
5261,BYXfyvGuOqQ.wav,220500,22050
5262,n1_lLONyWDk.wav,220500,22050
5263,zAxphUAAsTg.wav,220500,22050
5264,4gMPQDZOQJ0.wav,220500,22050
5265,x3-vSrEAVNk.wav,220500,22050
5266,8Q5APe1-3H0.wav,220500,22050
5267,YiP2JASCObY.wav,220500,22050
5268,7rE1fvZJ-HI.wav,220500,22050
5269,5Nb4A3dJJu0.wav,220500,22050
5270,TGfVk-3HG3s.wav,220500,22050
5271,9zvku0z0m70.wav,220500,22050
5272,X72--RS-V3o.wav,220500,22050
5273,eErFrKdU0vQ.wav,220500,22050
5274,1YbTjkaZV7U.wav,220500,22050
5275,ABnW16o4o0M.wav,220500,22050
5276,CCsBnN1Tyhg.wav,220500,22050
5277,j4uIWW75rW0.wav,220500,22050
5278,hIaO7vLXzcc.wav,220500,22050
5279,sfxsrFMiH4w.wav,220500,22050
5280,BcoSXUTxzzY.wav,220500,22050
5281,NXi8axiDaGM.wav,220500,22050
5282,YqmjeUOgzbI.wav,220500,22050
5283,GxZLMI_uKJM.wav,220500,22050
5284,Rjh2IZ4Yvwg.wav,220500,22050
5285,ykAYdZZgLOA.wav,220500,22050
5286,eo21tZSAmSg.wav,220500,22050
5287,sHZkwD_-GNs.wav,220500,22050
5288,02Fdq2tyIWI.wav,220500,22050
5289,tgzY67MQd3Y.wav,220500,22050
5290,rE7S4nLrThs.wav,220500,22050
5291,VUHizby6u-I.wav,220500,22050
5292,RVNuGGO_NQk.wav,216756,22050
5293,7dliLS3re3c.wav,220500,22050
5294,qx5LoyXg95A.wav,220500,22050
5295,kzc7FWYugbo.wav,220500,22050
5296,QwKN4ZS-KEM.wav,220500,22050
5297,0rmhj_W--_Y.wav,220500,22050
5298,Zt7I7JDVF84.wav,220500,22050
5299,9_GsAnuu3Qk.wav,220500,22050
5300,QZP_2hPaNqg.wav,220500,22050
5301,1Yccya2XUu0.wav,220500,22050
5302,kw5fKG9Hk50.wav,220500,22050
5303,QsIuqImI9QU.wav,220500,22050
5304,Y4kLDlMLEl4.wav,220500,22050
5305,h1TZmCUqzFo.wav,220500,22050
5306,SOM7f6s37no.wav,220500,22050
5307,9AGt2_DX3bc.wav,220500,22050
5308,4eZsHCzOgkQ.wav,220500,22050
5309,tTCdbncDby0.wav,220500,22050
5310,HqS0z9TELmQ.wav,220500,22050
5311,JZe1-CmMtmQ.wav,220500,22050
5312,weEba4sR22M.wav,220500,22050
5313,bpbAe7QVwgw.wav,220500,22050
5314,jqtG-Sqtl0k.wav,220500,22050
5315,YdiG3v8sAQE.wav,220500,22050
5316,7T7OYqG4mZM.wav,220500,22050
5317,U6xOVNXr9Iw.wav,220500,22050
5318,rgWuDKF7pWA.wav,220500,22050
5319,XGsNxO1tlJg.wav,220500,22050
5320,XF00B6dJWJI.wav,220500,22050
5321,20QNAAaz7Sg.wav,220500,22050
5322,ZwQaGIyjfwg.wav,220500,22050
5323,U0gYoGMf3Ps.wav,220500,22050
5324,8LeYBeSfWFM.wav,220500,22050
5325,4QUzDUZELYs.wav,220500,22050
5326,K5IH0XyVFwM.wav,220500,22050
5327,1pYyhyXyirA.wav,220500,22050
5328,fdLqzTm57zA.wav,220500,22050
5329,NONrUyNwXDY.wav,220500,22050
5330,15n9N1ynPVA.wav,220500,22050
5331,oCmjyGCfEAE.wav,220500,22050
5332,--lNhjdnZTk.wav,220500,22050
5333,1TGbS-HttPU.wav,220500,22050
5334,DngCZ5f1xSI.wav,220500,22050
5335,dTzgKibT1bQ.wav,220500,22050
5336,rWqatSeI408.wav,220500,22050
5337,U-nGfFltvO4.wav,220500,22050
5338,EXwbs7sDP-I.wav,220500,22050
5339,Sd8DzguxOYs.wav,220500,22050
5340,g9_NKlIAEn0.wav,220500,22050
5341,rUaelT-sjD8.wav,220500,22050
5342,yYXXsNiwdOk.wav,220500,22050
5343,qZQjJxMSOUU.wav,220500,22050
5344,OJisfs59J2s.wav,220500,22050
5345,ZBblX9zcCos.wav,220500,22050
5346,PoJDYxzz_5c.wav,220500,22050
5347,wNlYA9UxNOo.wav,220500,22050
5348,2hFG-K8FUlA.wav,220500,22050
5349,v08_nvJihfs.wav,220500,22050
5350,byCWFIR7FAw.wav,220500,22050
5351,0bV3_9--5PM.wav,220500,22050
5352,BrYQGK7JyBE.wav,220500,22050
5353,6A8dRW5-x2A.wav,220500,22050
5354,PvthKsWBhgk.wav,220500,22050
5355,b7KfZK0q8Sw.wav,220500,22050
5356,0WmHby5gfSo.wav,220500,22050
5357,uF1OQPUFzNw.wav,220500,22050
5358,N-mNJanD9oE.wav,220500,22050
5359,89oSHESLSTU.wav,220500,22050
5360,gCik4eS86p0.wav,220500,22050
5361,0X17eSTRvds.wav,220500,22050
5362,oLYX8PdmjSg.wav,220500,22050
5363,W-3V83pYQXU.wav,220500,22050
5364,ogj_P4-KKD8.wav,220500,22050
5365,O3jt_2WnyJU.wav,220500,22050
5366,8hiupwmBaik.wav,220500,22050
5367,2-r5744yNZQ.wav,220500,22050
5368,DdVb5ked5HA.wav,220500,22050
5369,vszWeBYoTIs.wav,220500,22050
5370,ASIAJ35V18Q.wav,220500,22050
5371,1blSbM7EF5U.wav,220500,22050
5372,mKfJUqvwcHw.wav,220500,22050
5373,39ZCizgXB2w.wav,220500,22050
5374,4wYVpwTMWsk.wav,220500,22050
5375,LZcuvsFHvUM.wav,220500,22050
5376,phYdjcCT-Dk.wav,220500,22050
5377,XXLatbzK51Q.wav,220500,22050
5378,-KCgWW42d0Q.wav,220500,22050
5379,uyjGUcduRP4.wav,220500,22050
5380,fmHbWq-7-iQ.wav,220500,22050
5381,1dOq5SUGhKY.wav,220500,22050
5382,Dk7ziLlNfeM.wav,220500,22050
5383,SwC3bPcgE3k.wav,220500,22050
